Admin1Name,PeriodStartDate,PeriodEndDate,CountValue
WISCONSIN,8/15/1954,8/21/1954,90
WISCONSIN,8/22/1954,8/28/1954,66
WISCONSIN,8/29/1954,9/4/1954,79
WISCONSIN,9/5/1954,9/11/1954,59
WISCONSIN,9/12/1954,9/18/1954,44
WISCONSIN,9/19/1954,9/25/1954,34
WISCONSIN,9/26/1954,10/2/1954,40
WISCONSIN,10/3/1954,10/9/1954,42
WISCONSIN,10/10/1954,10/16/1954,36
WISCONSIN,10/17/1954,10/23/1954,35
WISCONSIN,10/24/1954,10/30/1954,51
WISCONSIN,10/31/1954,11/6/1954,40
WISCONSIN,11/7/1954,11/13/1954,50
WISCONSIN,11/14/1954,11/20/1954,47
WISCONSIN,11/21/1954,11/27/1954,130
WISCONSIN,11/28/1954,12/4/1954,34
WISCONSIN,12/5/1954,12/11/1954,69
WISCONSIN,12/12/1954,12/18/1954,71
WISCONSIN,12/19/1954,12/25/1954,124
WISCONSIN,12/26/1954,1/1/1955,146
WISCONSIN,1/2/1955,1/8/1955,264
WISCONSIN,1/9/1955,1/15/1955,453
WISCONSIN,1/16/1955,1/22/1955,393
WISCONSIN,1/23/1955,1/29/1955,804
WISCONSIN,1/30/1955,2/5/1955,577
WISCONSIN,2/20/1955,2/26/1955,972
WISCONSIN,2/27/1955,3/5/1955,673
WISCONSIN,3/6/1955,3/12/1955,968
WISCONSIN,3/13/1955,3/19/1955,996
WISCONSIN,3/20/1955,3/26/1955,1288
WISCONSIN,3/27/1955,4/2/1955,1572
WISCONSIN,4/3/1955,4/9/1955,2332
WISCONSIN,4/10/1955,4/16/1955,2449
WISCONSIN,4/17/1955,4/23/1955,3083
WISCONSIN,4/24/1955,4/30/1955,3598
WISCONSIN,5/1/1955,5/7/1955,3999
WISCONSIN,5/8/1955,5/14/1955,3767
WISCONSIN,5/15/1955,5/21/1955,3633
WISCONSIN,5/22/1955,5/28/1955,3387
WISCONSIN,5/29/1955,6/4/1955,3324
WISCONSIN,6/5/1955,6/11/1955,2607
WISCONSIN,6/12/1955,6/18/1955,2849
WISCONSIN,6/19/1955,6/25/1955,1685
WISCONSIN,6/26/1955,7/2/1955,1250
WISCONSIN,7/3/1955,7/9/1955,1116
WISCONSIN,7/10/1955,7/16/1955,600
WISCONSIN,7/17/1955,7/23/1955,453
WISCONSIN,7/24/1955,7/30/1955,264
WISCONSIN,7/31/1955,8/6/1955,164
WISCONSIN,8/7/1955,8/13/1955,119
WISCONSIN,8/14/1955,8/20/1955,121
WISCONSIN,9/4/1955,9/10/1955,31
WISCONSIN,9/11/1955,9/17/1955,23
WISCONSIN,9/18/1955,9/24/1955,23
WISCONSIN,9/25/1955,10/1/1955,18
WISCONSIN,10/2/1955,10/8/1955,21
WISCONSIN,10/9/1955,10/15/1955,24
WISCONSIN,10/16/1955,10/22/1955,19
WISCONSIN,10/23/1955,10/29/1955,30
WISCONSIN,10/30/1955,11/5/1955,22
WISCONSIN,11/6/1955,11/12/1955,28
WISCONSIN,11/13/1955,11/19/1955,23
WISCONSIN,11/20/1955,11/26/1955,38
WISCONSIN,11/27/1955,12/3/1955,33
WISCONSIN,12/18/1955,12/24/1955,117
WISCONSIN,12/25/1955,12/31/1955,89
WISCONSIN,1/1/1956,1/7/1956,135
WISCONSIN,1/8/1956,1/14/1956,168
WISCONSIN,1/15/1956,1/21/1956,278
WISCONSIN,1/22/1956,1/28/1956,300
WISCONSIN,1/29/1956,2/4/1956,298
WISCONSIN,2/5/1956,2/11/1956,407
WISCONSIN,2/12/1956,2/18/1956,589
WISCONSIN,2/19/1956,2/25/1956,708
WISCONSIN,2/26/1956,3/3/1956,929
WISCONSIN,3/4/1956,3/10/1956,1123
WISCONSIN,3/11/1956,3/17/1956,1049
WISCONSIN,3/18/1956,3/24/1956,962
WISCONSIN,3/25/1956,3/31/1956,1027
WISCONSIN,4/1/1956,4/7/1956,1421
WISCONSIN,4/8/1956,4/14/1956,1041
WISCONSIN,4/15/1956,4/21/1956,1158
WISCONSIN,4/22/1956,4/28/1956,1254
WISCONSIN,4/29/1956,5/5/1956,1184
WISCONSIN,5/6/1956,5/12/1956,1198
WISCONSIN,5/13/1956,5/19/1956,1529
WISCONSIN,5/20/1956,5/26/1956,1376
WISCONSIN,5/27/1956,6/2/1956,1286
WISCONSIN,6/3/1956,6/9/1956,1122
WISCONSIN,6/10/1956,6/16/1956,1142
WISCONSIN,6/17/1956,6/23/1956,880
WISCONSIN,6/24/1956,6/30/1956,709
WISCONSIN,7/1/1956,7/7/1956,470
WISCONSIN,7/8/1956,7/14/1956,468
WISCONSIN,7/15/1956,7/21/1956,236
WISCONSIN,7/22/1956,7/28/1956,269
WISCONSIN,7/29/1956,8/4/1956,144
WISCONSIN,8/5/1956,8/11/1956,111
WISCONSIN,8/12/1956,8/18/1956,109
WISCONSIN,8/19/1956,8/25/1956,151
WISCONSIN,8/26/1956,9/1/1956,37
WISCONSIN,9/2/1956,9/8/1956,46
WISCONSIN,9/9/1956,9/15/1956,51
WISCONSIN,9/16/1956,9/22/1956,34
WISCONSIN,9/23/1956,9/29/1956,31
WISCONSIN,9/30/1956,10/6/1956,48
WISCONSIN,10/7/1956,10/13/1956,48
WISCONSIN,10/14/1956,10/20/1956,40
WISCONSIN,10/21/1956,10/27/1956,85
WISCONSIN,10/28/1956,11/3/1956,115
WISCONSIN,11/4/1956,11/10/1956,104
WISCONSIN,11/11/1956,11/17/1956,116
WISCONSIN,11/18/1956,11/24/1956,86
WISCONSIN,11/25/1956,12/1/1956,76
WISCONSIN,12/2/1956,12/8/1956,159
WISCONSIN,12/9/1956,12/15/1956,105
WISCONSIN,12/16/1956,12/22/1956,221
WISCONSIN,12/23/1956,12/29/1956,149
WISCONSIN,12/30/1956,1/5/1957,225
WISCONSIN,1/6/1957,1/12/1957,311
WISCONSIN,1/13/1957,1/19/1957,358
WISCONSIN,1/20/1957,1/26/1957,356
WISCONSIN,1/27/1957,2/2/1957,400
WISCONSIN,2/3/1957,2/9/1957,611
WISCONSIN,2/10/1957,2/16/1957,571
WISCONSIN,2/17/1957,2/23/1957,748
WISCONSIN,2/24/1957,3/2/1957,787
WISCONSIN,3/3/1957,3/9/1957,1307
WISCONSIN,3/10/1957,3/16/1957,1189
WISCONSIN,3/17/1957,3/23/1957,1418
WISCONSIN,3/24/1957,3/30/1957,1215
WISCONSIN,3/31/1957,4/6/1957,1526
WISCONSIN,4/7/1957,4/13/1957,1374
WISCONSIN,4/14/1957,4/20/1957,1415
WISCONSIN,4/21/1957,4/27/1957,1322
WISCONSIN,5/12/1957,5/18/1957,1715
WISCONSIN,5/19/1957,5/25/1957,1750
WISCONSIN,5/26/1957,6/1/1957,1738
WISCONSIN,6/2/1957,6/8/1957,1907
WISCONSIN,6/9/1957,6/15/1957,1880
WISCONSIN,6/16/1957,6/22/1957,1522
WISCONSIN,6/23/1957,6/29/1957,1310
WISCONSIN,6/30/1957,7/6/1957,1346
WISCONSIN,7/7/1957,7/13/1957,769
WISCONSIN,7/14/1957,7/20/1957,653
WISCONSIN,7/21/1957,7/27/1957,450
WISCONSIN,7/28/1957,8/3/1957,421
WISCONSIN,8/4/1957,8/10/1957,308
WISCONSIN,8/11/1957,8/17/1957,253
WISCONSIN,8/18/1957,8/24/1957,209
WISCONSIN,8/25/1957,8/31/1957,170
WISCONSIN,9/1/1957,9/7/1957,124
WISCONSIN,9/8/1957,9/14/1957,114
WISCONSIN,9/15/1957,9/21/1957,110
WISCONSIN,9/22/1957,9/28/1957,78
WISCONSIN,9/29/1957,10/5/1957,93
WISCONSIN,10/6/1957,10/12/1957,108
WISCONSIN,10/13/1957,10/19/1957,141
WISCONSIN,10/20/1957,10/26/1957,131
WISCONSIN,10/27/1957,11/2/1957,166
WISCONSIN,11/3/1957,11/9/1957,154
WISCONSIN,11/10/1957,11/16/1957,185
WISCONSIN,11/17/1957,11/23/1957,193
WISCONSIN,11/24/1957,11/30/1957,261
WISCONSIN,12/8/1957,12/14/1957,638
WISCONSIN,12/15/1957,12/21/1957,443
WISCONSIN,12/22/1957,12/28/1957,924
WISCONSIN,12/29/1957,1/4/1958,1116
WISCONSIN,1/5/1958,1/11/1958,1206
WISCONSIN,1/12/1958,1/18/1958,1637
WISCONSIN,1/19/1958,1/25/1958,1407
WISCONSIN,2/2/1958,2/8/1958,1617
WISCONSIN,2/9/1958,2/15/1958,1538
WISCONSIN,2/16/1958,2/22/1958,1462
WISCONSIN,3/2/1958,3/8/1958,1921
WISCONSIN,3/9/1958,3/15/1958,2604
WISCONSIN,3/16/1958,3/22/1958,2425
WISCONSIN,3/23/1958,3/29/1958,2854
WISCONSIN,3/30/1958,4/5/1958,3420
WISCONSIN,4/6/1958,4/12/1958,3021
WISCONSIN,4/13/1958,4/19/1958,3312
WISCONSIN,4/20/1958,4/26/1958,4313
WISCONSIN,4/27/1958,5/3/1958,3638
WISCONSIN,5/4/1958,5/10/1958,4279
WISCONSIN,5/11/1958,5/17/1958,3692
WISCONSIN,5/18/1958,5/24/1958,3914
WISCONSIN,6/1/1958,6/7/1958,3563
WISCONSIN,6/8/1958,6/14/1958,2952
WISCONSIN,6/22/1958,6/28/1958,1730
WISCONSIN,6/29/1958,7/5/1958,1571
WISCONSIN,7/6/1958,7/12/1958,1054
WISCONSIN,7/13/1958,7/19/1958,818
WISCONSIN,7/20/1958,7/26/1958,585
WISCONSIN,7/27/1958,8/2/1958,321
WISCONSIN,8/3/1958,8/9/1958,316
WISCONSIN,8/10/1958,8/16/1958,161
WISCONSIN,8/17/1958,8/23/1958,121
WISCONSIN,8/24/1958,8/30/1958,86
WISCONSIN,8/31/1958,9/6/1958,51
WISCONSIN,9/7/1958,9/13/1958,69
WISCONSIN,9/14/1958,9/20/1958,75
WISCONSIN,9/21/1958,9/27/1958,64
WISCONSIN,9/28/1958,10/4/1958,67
WISCONSIN,10/5/1958,10/11/1958,70
WISCONSIN,10/12/1958,10/18/1958,77
WISCONSIN,10/26/1958,11/1/1958,71
WISCONSIN,11/2/1958,11/8/1958,59
WISCONSIN,11/9/1958,11/15/1958,66
WISCONSIN,11/16/1958,11/22/1958,102
WISCONSIN,11/23/1958,11/29/1958,60
WISCONSIN,11/30/1958,12/6/1958,73
WISCONSIN,12/7/1958,12/13/1958,125
WISCONSIN,12/14/1958,12/20/1958,150
WISCONSIN,12/21/1958,12/27/1958,167
WISCONSIN,1/4/1959,1/10/1959,171
WISCONSIN,1/11/1959,1/17/1959,303
WISCONSIN,1/18/1959,1/24/1959,284
WISCONSIN,1/25/1959,1/31/1959,253
WISCONSIN,2/1/1959,2/7/1959,291
WISCONSIN,2/8/1959,2/14/1959,283
WISCONSIN,2/22/1959,2/28/1959,473
WISCONSIN,3/1/1959,3/7/1959,444
WISCONSIN,3/8/1959,3/14/1959,494
WISCONSIN,3/15/1959,3/21/1959,554
WISCONSIN,3/22/1959,3/28/1959,562
WISCONSIN,3/29/1959,4/4/1959,416
WISCONSIN,4/5/1959,4/11/1959,398
WISCONSIN,4/12/1959,4/18/1959,452
WISCONSIN,4/26/1959,5/2/1959,444
WISCONSIN,5/3/1959,5/9/1959,559
WISCONSIN,5/10/1959,5/16/1959,590
WISCONSIN,5/17/1959,5/23/1959,559
WISCONSIN,5/24/1959,5/30/1959,573
WISCONSIN,5/31/1959,6/6/1959,668
WISCONSIN,6/7/1959,6/13/1959,504
WISCONSIN,6/14/1959,6/20/1959,566
WISCONSIN,6/21/1959,6/27/1959,593
WISCONSIN,6/28/1959,7/4/1959,455
WISCONSIN,7/5/1959,7/11/1959,433
WISCONSIN,7/12/1959,7/18/1959,362
WISCONSIN,7/19/1959,7/25/1959,264
WISCONSIN,7/26/1959,8/1/1959,227
WISCONSIN,8/2/1959,8/8/1959,225
WISCONSIN,8/16/1959,8/22/1959,102
WISCONSIN,8/23/1959,8/29/1959,133
WISCONSIN,9/6/1959,9/12/1959,87
WISCONSIN,9/13/1959,9/19/1959,68
WISCONSIN,9/20/1959,9/26/1959,76
WISCONSIN,9/27/1959,10/3/1959,57
WISCONSIN,10/4/1959,10/10/1959,96
WISCONSIN,10/11/1959,10/17/1959,65
WISCONSIN,10/18/1959,10/24/1959,95
WISCONSIN,10/25/1959,10/31/1959,64
WISCONSIN,11/1/1959,11/7/1959,98
WISCONSIN,11/8/1959,11/14/1959,115
WISCONSIN,11/15/1959,11/21/1959,176
WISCONSIN,11/22/1959,11/28/1959,154
WISCONSIN,11/29/1959,12/5/1959,223
WISCONSIN,12/6/1959,12/12/1959,267
WISCONSIN,12/13/1959,12/19/1959,232
WISCONSIN,12/20/1959,12/26/1959,464
WISCONSIN,1/3/1960,1/9/1960,410
WISCONSIN,1/10/1960,1/16/1960,663
WISCONSIN,1/17/1960,1/23/1960,429
WISCONSIN,1/24/1960,1/30/1960,442
WISCONSIN,1/31/1960,2/6/1960,414
WISCONSIN,2/7/1960,2/13/1960,538
WISCONSIN,2/21/1960,2/27/1960,587
WISCONSIN,2/28/1960,3/5/1960,688
WISCONSIN,3/6/1960,3/12/1960,875
WISCONSIN,3/13/1960,3/19/1960,1037
WISCONSIN,3/20/1960,3/26/1960,1240
WISCONSIN,3/27/1960,4/2/1960,1357
WISCONSIN,4/3/1960,4/9/1960,1804
WISCONSIN,4/10/1960,4/16/1960,1832
WISCONSIN,4/17/1960,4/23/1960,1811
WISCONSIN,4/24/1960,4/30/1960,2233
WISCONSIN,5/1/1960,5/7/1960,2419
WISCONSIN,5/8/1960,5/14/1960,2107
WISCONSIN,5/15/1960,5/21/1960,2322
WISCONSIN,5/22/1960,5/28/1960,2375
WISCONSIN,5/29/1960,6/4/1960,2348
WISCONSIN,6/5/1960,6/11/1960,2492
WISCONSIN,6/12/1960,6/18/1960,2149
WISCONSIN,6/19/1960,6/25/1960,1519
WISCONSIN,6/26/1960,7/2/1960,1560
WISCONSIN,7/3/1960,7/9/1960,1072
WISCONSIN,7/10/1960,7/16/1960,1007
WISCONSIN,7/17/1960,7/23/1960,733
WISCONSIN,7/24/1960,7/30/1960,637
WISCONSIN,7/31/1960,8/6/1960,393
WISCONSIN,8/7/1960,8/13/1960,262
WISCONSIN,8/14/1960,8/20/1960,223
WISCONSIN,8/21/1960,8/27/1960,179
WISCONSIN,8/28/1960,9/3/1960,106
WISCONSIN,9/4/1960,9/10/1960,112
WISCONSIN,9/11/1960,9/17/1960,94
WISCONSIN,9/18/1960,9/24/1960,66
WISCONSIN,9/25/1960,10/1/1960,43
WISCONSIN,10/2/1960,10/8/1960,76
WISCONSIN,10/9/1960,10/15/1960,63
WISCONSIN,10/16/1960,10/22/1960,106
WISCONSIN,10/23/1960,10/29/1960,126
WISCONSIN,10/30/1960,11/5/1960,130
WISCONSIN,11/6/1960,11/12/1960,164
WISCONSIN,11/13/1960,11/19/1960,248
WISCONSIN,11/20/1960,11/26/1960,306
WISCONSIN,11/27/1960,12/3/1960,188
WISCONSIN,12/4/1960,12/10/1960,421
WISCONSIN,12/11/1960,12/17/1960,180
WISCONSIN,12/18/1960,12/24/1960,473
WISCONSIN,12/25/1960,12/31/1960,132
WISCONSIN,1/1/1961,1/7/1961,1010
WISCONSIN,1/8/1961,1/14/1961,887
WISCONSIN,1/15/1961,1/21/1961,1144
WISCONSIN,1/22/1961,1/28/1961,1112
WISCONSIN,1/29/1961,2/4/1961,1432
WISCONSIN,2/5/1961,2/11/1961,1394
WISCONSIN,2/12/1961,2/18/1961,1345
WISCONSIN,2/19/1961,2/25/1961,1284
WISCONSIN,2/26/1961,3/4/1961,1418
WISCONSIN,3/5/1961,3/11/1961,1428
WISCONSIN,3/12/1961,3/18/1961,1385
WISCONSIN,3/19/1961,3/25/1961,1661
WISCONSIN,3/26/1961,4/1/1961,1706
WISCONSIN,4/2/1961,4/8/1961,1711
WISCONSIN,4/16/1961,4/22/1961,1938
WISCONSIN,4/23/1961,4/29/1961,1878
WISCONSIN,4/30/1961,5/6/1961,1840
WISCONSIN,5/7/1961,5/13/1961,1699
WISCONSIN,5/14/1961,5/20/1961,1874
WISCONSIN,5/21/1961,5/27/1961,1621
WISCONSIN,5/28/1961,6/3/1961,1347
WISCONSIN,6/4/1961,6/10/1961,1276
WISCONSIN,6/11/1961,6/17/1961,916
WISCONSIN,6/18/1961,6/24/1961,869
WISCONSIN,6/25/1961,7/1/1961,570
WISCONSIN,7/2/1961,7/8/1961,443
WISCONSIN,7/9/1961,7/15/1961,330
WISCONSIN,7/16/1961,7/22/1961,253
WISCONSIN,7/23/1961,7/29/1961,208
WISCONSIN,7/30/1961,8/5/1961,135
WISCONSIN,8/6/1961,8/12/1961,80
WISCONSIN,8/13/1961,8/19/1961,74
WISCONSIN,8/20/1961,8/26/1961,42
WISCONSIN,8/27/1961,9/2/1961,43
WISCONSIN,9/3/1961,9/9/1961,39
WISCONSIN,9/10/1961,9/16/1961,32
WISCONSIN,9/17/1961,9/23/1961,38
WISCONSIN,9/24/1961,9/30/1961,40
WISCONSIN,10/1/1961,10/7/1961,43
WISCONSIN,10/8/1961,10/14/1961,29
WISCONSIN,10/15/1961,10/21/1961,33
WISCONSIN,10/22/1961,10/28/1961,60
WISCONSIN,10/29/1961,11/4/1961,59
WISCONSIN,11/5/1961,11/11/1961,67
WISCONSIN,11/12/1961,11/18/1961,60
WISCONSIN,11/19/1961,11/25/1961,63
WISCONSIN,11/26/1961,12/2/1961,77
WISCONSIN,12/3/1961,12/9/1961,115
WISCONSIN,12/10/1961,12/16/1961,101
WISCONSIN,12/17/1961,12/23/1961,90
WISCONSIN,12/24/1961,12/30/1961,102
WISCONSIN,12/31/1961,1/6/1962,94
WISCONSIN,1/7/1962,1/13/1962,139
WISCONSIN,1/14/1962,1/20/1962,180
WISCONSIN,1/21/1962,1/27/1962,192
WISCONSIN,1/28/1962,2/3/1962,177
WISCONSIN,2/4/1962,2/10/1962,185
WISCONSIN,2/11/1962,2/17/1962,163
WISCONSIN,2/18/1962,2/24/1962,156
WISCONSIN,2/25/1962,3/3/1962,189
WISCONSIN,3/4/1962,3/10/1962,152
WISCONSIN,3/11/1962,3/17/1962,152
WISCONSIN,3/18/1962,3/24/1962,234
WISCONSIN,3/25/1962,3/31/1962,179
WISCONSIN,4/1/1962,4/7/1962,252
WISCONSIN,4/8/1962,4/14/1962,240
WISCONSIN,4/15/1962,4/21/1962,250
WISCONSIN,4/22/1962,4/28/1962,230
WISCONSIN,4/29/1962,5/5/1962,314
WISCONSIN,5/6/1962,5/12/1962,379
WISCONSIN,5/13/1962,5/19/1962,429
WISCONSIN,5/20/1962,5/26/1962,511
WISCONSIN,5/27/1962,6/2/1962,451
WISCONSIN,6/3/1962,6/9/1962,399
WISCONSIN,6/10/1962,6/16/1962,455
WISCONSIN,6/17/1962,6/23/1962,298
WISCONSIN,6/24/1962,6/30/1962,296
WISCONSIN,7/1/1962,7/7/1962,488
WISCONSIN,7/8/1962,7/14/1962,296
WISCONSIN,7/15/1962,7/21/1962,186
WISCONSIN,7/22/1962,7/28/1962,203
WISCONSIN,7/29/1962,8/4/1962,176
WISCONSIN,8/5/1962,8/11/1962,121
WISCONSIN,8/12/1962,8/18/1962,114
WISCONSIN,8/19/1962,8/25/1962,85
WISCONSIN,8/26/1962,9/1/1962,81
WISCONSIN,9/2/1962,9/8/1962,82
WISCONSIN,9/9/1962,9/15/1962,72
WISCONSIN,9/16/1962,9/22/1962,60
WISCONSIN,9/23/1962,9/29/1962,64
WISCONSIN,9/30/1962,10/6/1962,89
WISCONSIN,10/14/1962,10/20/1962,150
WISCONSIN,10/21/1962,10/27/1962,238
WISCONSIN,10/28/1962,11/3/1962,256
WISCONSIN,11/4/1962,11/10/1962,352
WISCONSIN,11/11/1962,11/17/1962,394
WISCONSIN,11/18/1962,11/24/1962,637
WISCONSIN,11/25/1962,12/1/1962,508
WISCONSIN,12/2/1962,12/8/1962,835
WISCONSIN,12/9/1962,12/15/1962,756
WISCONSIN,12/16/1962,12/22/1962,815
WISCONSIN,12/23/1962,12/29/1962,1039
WISCONSIN,12/30/1962,1/5/1963,1098
WISCONSIN,1/13/1963,1/19/1963,2352
WISCONSIN,1/20/1963,1/26/1963,1797
WISCONSIN,1/27/1963,2/2/1963,1802
WISCONSIN,2/3/1963,2/9/1963,2255
WISCONSIN,2/10/1963,2/16/1963,2800
WISCONSIN,2/17/1963,2/23/1963,2719
WISCONSIN,3/3/1963,3/9/1963,3323
WISCONSIN,3/10/1963,3/16/1963,3116
WISCONSIN,3/24/1963,3/30/1963,3905
WISCONSIN,3/31/1963,4/6/1963,3724
WISCONSIN,4/7/1963,4/13/1963,4183
WISCONSIN,4/14/1963,4/20/1963,3501
WISCONSIN,4/21/1963,4/27/1963,3620
WISCONSIN,5/5/1963,5/11/1963,2800
WISCONSIN,5/12/1963,5/18/1963,2739
WISCONSIN,5/19/1963,5/25/1963,2268
WISCONSIN,5/26/1963,6/1/1963,2314
WISCONSIN,6/2/1963,6/8/1963,1599
WISCONSIN,6/9/1963,6/15/1963,1738
WISCONSIN,6/16/1963,6/22/1963,1028
WISCONSIN,6/23/1963,6/29/1963,820
WISCONSIN,6/30/1963,7/6/1963,591
WISCONSIN,7/7/1963,7/13/1963,414
WISCONSIN,7/14/1963,7/20/1963,258
WISCONSIN,7/21/1963,7/27/1963,164
WISCONSIN,7/28/1963,8/3/1963,114
WISCONSIN,8/4/1963,8/10/1963,77
WISCONSIN,8/11/1963,8/17/1963,54
WISCONSIN,8/18/1963,8/24/1963,53
WISCONSIN,8/25/1963,8/31/1963,70
WISCONSIN,9/1/1963,9/7/1963,42
WISCONSIN,9/8/1963,9/14/1963,31
WISCONSIN,9/15/1963,9/21/1963,59
WISCONSIN,9/22/1963,9/28/1963,61
WISCONSIN,9/29/1963,10/5/1963,47
WISCONSIN,10/6/1963,10/12/1963,40
WISCONSIN,10/13/1963,10/19/1963,40
WISCONSIN,10/20/1963,10/26/1963,56
WISCONSIN,10/27/1963,11/2/1963,36
WISCONSIN,11/3/1963,11/9/1963,56
WISCONSIN,11/10/1963,11/16/1963,49
WISCONSIN,11/17/1963,11/23/1963,53
WISCONSIN,11/24/1963,11/30/1963,43
WISCONSIN,12/1/1963,12/7/1963,35
WISCONSIN,12/8/1963,12/14/1963,42
WISCONSIN,12/15/1963,12/21/1963,63
WISCONSIN,12/22/1963,12/28/1963,58
WISCONSIN,12/29/1963,1/4/1964,64
WISCONSIN,1/5/1964,1/11/1964,57
WISCONSIN,1/12/1964,1/18/1964,134
WISCONSIN,1/17/1964,1/23/1964,118
WISCONSIN,1/26/1964,2/1/1964,117
WISCONSIN,2/2/1964,2/8/1964,171
WISCONSIN,2/9/1964,2/15/1964,188
WISCONSIN,2/16/1964,2/22/1964,198
WISCONSIN,2/23/1964,2/29/1964,450
WISCONSIN,3/1/1964,3/7/1964,381
WISCONSIN,3/8/1964,3/14/1964,678
WISCONSIN,3/15/1964,3/21/1964,717
WISCONSIN,3/22/1964,3/28/1964,736
WISCONSIN,3/29/1964,4/4/1964,797
WISCONSIN,4/7/1964,4/13/1964,769
WISCONSIN,4/12/1964,4/18/1964,955
WISCONSIN,4/19/1964,4/25/1964,890
WISCONSIN,5/3/1964,5/9/1964,1024
WISCONSIN,5/10/1964,5/16/1964,879
WISCONSIN,5/17/1964,5/23/1964,1003
WISCONSIN,5/24/1964,5/30/1964,939
WISCONSIN,5/31/1964,6/6/1964,775
WISCONSIN,6/7/1964,6/13/1964,448
WISCONSIN,6/14/1964,6/20/1964,490
WISCONSIN,6/21/1964,6/27/1964,375
WISCONSIN,6/28/1964,7/4/1964,222
WISCONSIN,7/5/1964,7/11/1964,170
WISCONSIN,7/12/1964,7/18/1964,155
WISCONSIN,7/19/1964,7/25/1964,89
WISCONSIN,7/26/1964,8/1/1964,74
WISCONSIN,8/2/1964,8/8/1964,49
WISCONSIN,8/9/1964,8/15/1964,45
WISCONSIN,8/16/1964,8/22/1964,34
WISCONSIN,8/23/1964,8/29/1964,31
WISCONSIN,8/28/1964,9/3/1964,23
WISCONSIN,9/6/1964,9/12/1964,40
WISCONSIN,9/13/1964,9/19/1964,34
WISCONSIN,9/20/1964,9/26/1964,38
WISCONSIN,9/27/1964,10/3/1964,39
WISCONSIN,10/4/1964,10/10/1964,40
WISCONSIN,10/11/1964,10/17/1964,35
WISCONSIN,10/18/1964,10/24/1964,52
WISCONSIN,10/25/1964,10/31/1964,57
WISCONSIN,11/1/1964,11/7/1964,50
WISCONSIN,11/8/1964,11/14/1964,79
WISCONSIN,11/15/1964,11/21/1964,110
WISCONSIN,11/22/1964,11/28/1964,120
WISCONSIN,11/29/1964,12/5/1964,66
WISCONSIN,12/6/1964,12/12/1964,123
WISCONSIN,12/13/1964,12/19/1964,172
WISCONSIN,12/20/1964,12/26/1964,125
WISCONSIN,1/3/1965,1/9/1965,128
WISCONSIN,1/10/1965,1/16/1965,254
WISCONSIN,1/17/1965,1/23/1965,217
WISCONSIN,1/24/1965,1/30/1965,287
WISCONSIN,1/31/1965,2/6/1965,288
WISCONSIN,2/7/1965,2/13/1965,298
WISCONSIN,2/14/1965,2/20/1965,250
WISCONSIN,2/21/1965,2/27/1965,381
WISCONSIN,2/28/1965,3/6/1965,257
WISCONSIN,3/7/1965,3/13/1965,304
WISCONSIN,3/14/1965,3/20/1965,364
WISCONSIN,3/21/1965,3/27/1965,403
WISCONSIN,3/28/1965,4/3/1965,387
WISCONSIN,4/4/1965,4/10/1965,493
WISCONSIN,4/11/1965,4/17/1965,435
WISCONSIN,4/18/1965,4/24/1965,500
WISCONSIN,4/25/1965,5/1/1965,586
WISCONSIN,5/2/1965,5/8/1965,858
WISCONSIN,5/9/1965,5/15/1965,927
WISCONSIN,5/16/1965,5/22/1965,878
WISCONSIN,5/23/1965,5/29/1965,868
WISCONSIN,5/30/1965,6/5/1965,1024
WISCONSIN,6/6/1965,6/12/1965,838
WISCONSIN,6/13/1965,6/19/1965,934
WISCONSIN,6/20/1965,6/26/1965,702
WISCONSIN,6/27/1965,7/3/1965,650
WISCONSIN,7/4/1965,7/10/1965,493
WISCONSIN,7/11/1965,7/17/1965,482
WISCONSIN,7/18/1965,7/24/1965,335
WISCONSIN,7/25/1965,7/31/1965,272
WISCONSIN,8/1/1965,8/7/1965,228
WISCONSIN,8/8/1965,8/14/1965,137
WISCONSIN,8/15/1965,8/21/1965,102
WISCONSIN,8/22/1965,8/28/1965,86
WISCONSIN,8/29/1965,9/4/1965,76
WISCONSIN,9/5/1965,9/11/1965,45
WISCONSIN,9/12/1965,9/18/1965,51
WISCONSIN,9/19/1965,9/25/1965,48
WISCONSIN,9/26/1965,10/2/1965,46
WISCONSIN,10/3/1965,10/9/1965,46
WISCONSIN,10/10/1965,10/16/1965,91
WISCONSIN,10/17/1965,10/23/1965,91
WISCONSIN,10/24/1965,10/30/1965,170
WISCONSIN,10/31/1965,11/6/1965,125
WISCONSIN,11/7/1965,11/13/1965,215
WISCONSIN,11/14/1965,11/20/1965,294
WISCONSIN,11/21/1965,11/27/1965,299
WISCONSIN,11/28/1965,12/4/1965,508
WISCONSIN,12/5/1965,12/11/1965,628
WISCONSIN,12/12/1965,12/18/1965,729
WISCONSIN,12/19/1965,12/25/1965,735
WISCONSIN,12/26/1965,1/1/1966,564
WISCONSIN,1/2/1966,1/8/1966,777
WISCONSIN,1/9/1966,1/15/1966,1425
WISCONSIN,1/16/1966,1/22/1966,1047
WISCONSIN,1/23/1966,1/29/1966,1242
WISCONSIN,1/30/1966,2/5/1966,1089
WISCONSIN,2/6/1966,2/12/1966,1578
WISCONSIN,2/13/1966,2/19/1966,1410
WISCONSIN,2/20/1966,2/26/1966,1563
WISCONSIN,2/27/1966,3/5/1966,1719
WISCONSIN,3/6/1966,3/12/1966,1590
WISCONSIN,3/13/1966,3/19/1966,1640
